path,servicePlanBranch,subGroup,reportName,reportCode,subcatalogId,officialUrl,existsInOfficial,existsInSnapshot,existsInCoverage,visibleInUI,status,missingReason,suggestedFix
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU > ร้อยละของผู้ป่วยนอกโรคหืดที่ได้รับยา inhaled corticosteroid","ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","ร้อยละของผู้ป่วยนอกโรคหืดที่ได้รับยา inhaled corticosteroid","ร้อยละของผู้ป่วยนอกโรคหืดที่ได้รับยา inhaled corticosteroid (PDx)","47a308b8cf31ef367bbfb0fe0fab8dd5","03b912ab9ccb4c07280a89bf05e5900e","https://hdc.moph.go.th/center/public/standard-report-detail/47a308b8cf31ef367bbfb0fe0fab8dd5?subcatalogId=03b912ab9ccb4c07280a89bf05e5900e","true","false","false","false","missing_from_crawler","Nested under group ""ร้อยละของผู้ป่วยนอกโรคหืดที่ได้รับยา inhaled corticosteroid"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU > ร้อยละของผู้ป่วยนอกโรคหืดที่ได้รับยา inhaled corticosteroid","ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","ร้อยละของผู้ป่วยนอกโรคหืดที่ได้รับยา inhaled corticosteroid","ร้อยละของผู้ป่วยนอกโรคหืดที่ได้รับยา inhaled corticosteroid (All Dxtype)","46a60246b072c67f10fd4025e0f7934a","03b912ab9ccb4c07280a89bf05e5900e","https://hdc.moph.go.th/center/public/standard-report-detail/46a60246b072c67f10fd4025e0f7934a?subcatalogId=03b912ab9ccb4c07280a89bf05e5900e","true","false","false","false","missing_from_crawler","Nested under group ""ร้อยละของผู้ป่วยนอกโรคหืดที่ได้รับยา inhaled corticosteroid"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","","ค่า Defined Daily Dose (DDD) ของยาปฏิชีวนะชนิดรับประทานต่อ 1000 OP Visit แยกตามชื่อสามัญทางยา (Generic name)","ecb7af2dc881088d964f827317a563f4","03b912ab9ccb4c07280a89bf05e5900e","https://hdc.moph.go.th/center/public/standard-report-detail/ecb7af2dc881088d964f827317a563f4?subcatalogId=03b912ab9ccb4c07280a89bf05e5900e","true","false","true","true","upstream_error","HDC upstream returned HTTP 502 for reports/province/data/ecb7af2dc881088d964f827317a563f4 (already retried 4x with backoff by scripts/snapshot.mjs).","none — transient HDC outage, not a bug in this codebase. Will likely self-heal on next scheduled snapshot run; track if it persists across multiple runs."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","","ค่า Defined Daily Dose (DDD) ของยาปฏิชีวนะชนิดรับประทานต่อ 1000 OP Visit แยกตามกลุ่มยา (Class)","63c6046a389a3cd9c69a432cf0ae783b","03b912ab9ccb4c07280a89bf05e5900e","https://hdc.moph.go.th/center/public/standard-report-detail/63c6046a389a3cd9c69a432cf0ae783b?subcatalogId=03b912ab9ccb4c07280a89bf05e5900e","true","false","true","true","upstream_error","HDC upstream returned HTTP 502 for reports/province/data/63c6046a389a3cd9c69a432cf0ae783b (already retried 4x with backoff by scripts/snapshot.mjs).","none — transient HDC outage, not a bug in this codebase. Will likely self-heal on next scheduled snapshot run; track if it persists across multiple runs."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","","ค่า Defined Daily Dose (DDD) ของยาปฏิชีวนะชนิดฉีดที่ใช้ในผู้ป่วยที่รับไว้รักษาในโรงพยาบาล (Admit) ต่อ 100 วันนอน แยกตามชื่อสามัญทางยา (Generic name)","343b3670ccb93a18bcc1951a41d239f5","03b912ab9ccb4c07280a89bf05e5900e","https://hdc.moph.go.th/center/public/standard-report-detail/343b3670ccb93a18bcc1951a41d239f5?subcatalogId=03b912ab9ccb4c07280a89bf05e5900e","true","false","true","true","upstream_error","HDC upstream returned HTTP 500 for reports/province/data/343b3670ccb93a18bcc1951a41d239f5 (already retried 4x with backoff by scripts/snapshot.mjs).","none — transient HDC outage, not a bug in this codebase. Will likely self-heal on next scheduled snapshot run; track if it persists across multiple runs."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","ข้อมูลเพื่อตอบสนอง Service Plan สาขา RDU","","ค่า Defined Daily Dose (DDD) ของยาปฏิชีวนะชนิดฉีดที่ใช้ในผู้ป่วยที่รับไว้รักษาในโรงพยาบาล (Admit) ต่อ 100 วันนอน แยกตามกลุ่มยา (Class)","d58534279f78467bea5e48ae9cbd28ef","03b912ab9ccb4c07280a89bf05e5900e","https://hdc.moph.go.th/center/public/standard-report-detail/d58534279f78467bea5e48ae9cbd28ef?subcatalogId=03b912ab9ccb4c07280a89bf05e5900e","true","false","true","true","upstream_error","HDC upstream returned HTTP 502 for reports/province/data/d58534279f78467bea5e48ae9cbd28ef (already retried 4x with backoff by scripts/snapshot.mjs).","none — transient HDC outage, not a bug in this codebase. Will likely self-heal on next scheduled snapshot run; track if it persists across multiple runs."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","การคัดกรองและการบำบัดผู้ติดบุหรี่ สะสมรายเดือน(specialpp)","e175f4c1757b3bb0e171f4711757bbfc","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/e175f4c1757b3bb0e171f4711757bbfc?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","การคัดกรองและการบำบัดผู้ติดบุหรี่ (specialpp)","0197da9aa711d6da186253f526d9e2a0","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/0197da9aa711d6da186253f526d9e2a0?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","การคัดกรองและการบำบัดผู้ติดบุหรี่ (workload specialpp)","072b2ab64052ed0d3be3e452d8a4beb3","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/072b2ab64052ed0d3be3e452d8a4beb3?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","รายงานสรุปการคัดกรองและบำบัดบุหรี่ของประชากรในเขตพื้นที่รับผิดชอบ 3 ปีย้อนหลัง","d1bb2f1dcfd318bec659b31684a8e8fa","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/d1bb2f1dcfd318bec659b31684a8e8fa?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","รายงานการบำบัดบุหรี่และการเลิกบุหรี่ของประชากรในเขตพื้นที่รับผิดชอบ 3 ปีย้อนหลัง","a2d0adf54bcd44b1f18931a7b544ad93","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/a2d0adf54bcd44b1f18931a7b544ad93?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","รายงานจำแนกตามการบำบัดบุหรี่และผลการเลิกบุหรี่ของประชากรในเขตพื้นที่รับผิดชอบ 3 ปีย้อนหลัง","20a44e5e35a3d1127bf26ef11ef6a5c6","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/20a44e5e35a3d1127bf26ef11ef6a5c6?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","รายงานจำนวนครั้งที่ประชากรในเขตรับผิดชอบได้รับการบันทึกข้อมูลเกี่ยวกับบุหรี่ 3 ปีย้อนหลัง","c2f0d2698895dbf20a4ec7310748a8dd","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/c2f0d2698895dbf20a4ec7310748a8dd?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","การเปลี่ยนแปลงสถานการณ์การสูบจากครั้งแรกกับครั้งสุดท้าย 3 ปีย้อนหลัง","b5e34f41ef8f6bf16a27b40f08406a65","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/b5e34f41ef8f6bf16a27b40f08406a65?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","ร้อยละผู้เข้าร่วมโครงการฯ และเลิกบุหรี่ได้ 6 เดือน","144516f0ea0e6c233042766d4d5adea3","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/144516f0ea0e6c233042766d4d5adea3?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลการคัดกรองและบำบัดบุหรี่ ของอาสาสมัครสาธารณสุขประจำหมู่บ้าน (อสม.)","7152dc9de035b47ad145f300e557e691","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/7152dc9de035b47ad145f300e557e691?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลการป่วยจากโรคที่เกิดจากการสูบบุหรี่ของอาสาสมัครสาธารณสุขประจำหมู่บ้าน (อสม.)","27aadb347609d28c9592897778d18fbc","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/27aadb347609d28c9592897778d18fbc?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลการตายจากโรคที่เกิดจากการสูบบุหรี่ของอาสาสมัครสาธารณสุขประจำหมู่บ้าน (อสม.)","77b6792ea6cc8e14a538925e6c21cf4d","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/77b6792ea6cc8e14a538925e6c21cf4d?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลการป่วยจากโรคที่เกิดจากการสูบบุหรี่ ของประชากร ที่มีอายุ 15 ปีขึ้นไป","0116a22676b68f3c2ff01323199466db","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/0116a22676b68f3c2ff01323199466db?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลการตายจากโรคที่เกิดจากการสูบบุหรี่ ของประชากรที่มีอายุ 15 ปีขึ้นไป","7659cd2fa1e39ac468b416fa52c484d8","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/7659cd2fa1e39ac468b416fa52c484d8?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคยาสูบ","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคยาสูบ","จำนวนผู้สูบบุหรี่แยกตามประเภทการใช้ผลิตภัณฑ์ยาสูบ","3pl8p8qoamnylhg6cypai","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/3pl8p8qoamnylhg6cypai?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคยาสูบ"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคแอลกอฮอล์","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคแอลกอฮอล์","การคัดกรองและการบำบัดผู้ดื่มเครื่องดื่มแอลกอฮอล์ (specialpp)","217bf5d3be296fad9d708affeeaff6ed","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/217bf5d3be296fad9d708affeeaff6ed?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคแอลกอฮอล์"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคแอลกอฮอล์","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคแอลกอฮอล์","การคัดกรองและการบำบัดผู้ดื่มเครื่องดื่มแอลกอฮอล์ (workload specialpp)","ae0da581446e5c34cef7b7690f32db47","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/ae0da581446e5c34cef7b7690f32db47?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคแอลกอฮอล์"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
"รายงานมาตรฐาน > ข้อมูลตอบสนอง Service Plan > ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด > รายงานเกี่ยวกับการบริโภคแอลกอฮอล์","ข้อมูลเพื่อตอบสนอง Service Plan สาขายาเสพติด","รายงานเกี่ยวกับการบริโภคแอลกอฮอล์","ประชากรอายุ 15 ปีขึ้นไปในเขตพื้นที่รับผิดชอบได้รับการคัดกรองพฤติกรรมการดื่มเครื่องดื่มแอลกอฮอล์ (Coverage)","fca1c097386905e35cd4d4113347a293","06b9ffbd9fa83f29fef3a7e7ba8119d6","https://hdc.moph.go.th/center/public/standard-report-detail/fca1c097386905e35cd4d4113347a293?subcatalogId=06b9ffbd9fa83f29fef3a7e7ba8119d6","true","false","false","false","missing_from_crawler","Nested under group ""รายงานเกี่ยวกับการบริโภคแอลกอฮอล์"" in HDC's system/subcatalog/reports response. scripts/snapshot.mjs (main(), reports filter) and script.js normalizeReports() both read response.rows top-level only and never recurse into `children`, so this report is never requested from HDC at all — it has no snapshot, no coverage entry, and never appears in the live report dropdown.","crawler (scripts/snapshot.mjs) + UI (script.js normalizeReports/fetchStandardReports) — both need to recursively flatten `children` before filtering by report_code. Same bug, two call sites."
